	지점번호	지점명	일시	강수량(mm)	1시간최다강수량(mm)	1시간최다강수량시각	
105	강릉	2014-08-03	18.0	4.0	09:31	
105	강릉	2014-08-04	1.0	0.5	01:46	
105	강릉	2014-08-06	24.5	8.0	19:36	
105	강릉	2014-08-07	6.5	4.0	-23:36	
105	강릉	2014-08-09	26.5	13.0	20:38	
105	강릉	2014-08-10	60.5	17.0	22:10	
105	강릉	2014-08-11	3.0	3.0	-23:44	
105	강릉	2014-08-13	1.0	0.6	22:46	
105	강릉	2014-08-14	4.5	1.0	13:57	
105	강릉	2014-08-15	2.0	2.0	22:55	
105	강릉	2014-08-16	0.1	0.1		
105	강릉	2014-08-17	2.0	1.5	14:28	
105	강릉	2014-08-18	49.0	6.0	20:22	
105	강릉	2014-08-19	24.0	6.5	01:40	
105	강릉	2014-08-20	0.5	0.3	03:11	
105	강릉	2014-08-21	28.5	6.0	07:02	
105	강릉	2014-08-24	0.3	0.3	21:50	
105	강릉	2014-08-25	28.0	5.5	17:37	
105	강릉	2014-08-26	55.5	14.0	10:54	
105	강릉	2014-08-27	1.5	1.0	00:08	
105	강릉	2014-09-02	1.5	1.0	20:58	
105	강릉	2014-09-03	95.5	13.0	06:26	
105	강릉	2014-09-12	0.5	0.5	17:28	
105	강릉	2014-09-13	0.5	0.5	03:17	
105	강릉	2014-09-15	2.5	2.5	16:22	
105	강릉	2014-09-17	44.0	20.5	18:47	
105	강릉	2014-09-24	26.0	4.0	08:48	
105	강릉	2014-09-25	10.0	9.0	10:47	
105	강릉	2014-09-28	0.1	0.1		
105	강릉	2014-09-29	1.5	1.0	09:10	
105	강릉	2014-09-30	30.0	7.5	06:19	
105	강릉	2014-10-03	6.0	2.5	21:28	
105	강릉	2014-10-04	6.0	4.4	00:04	
105	강릉	2014-10-06	1.0	1.0	04:33	
105	강릉	2014-10-10	0.5	0.5	09:27	
105	강릉	2014-10-13	31.5	15.0	11:33	
105	강릉	2014-10-20	6.0	1.5	07:36	
105	강릉	2014-10-21	62.5	11.0	06:49	
105	강릉	2014-10-22	2.0	1.0	04:45	
105	강릉	2014-10-27	0.2	0.2		
105	강릉	2014-10-31	4.5	1.5	20:14	
105	강릉	2014-11-01	2.5			
105	강릉	2014-11-07	46.5			
105	강릉	2014-11-22	0.4			
105	강릉	2014-11-25	27.5			
105	강릉	2014-11-26	0.1			
105	강릉	2014-11-28	2.0			
105	강릉	2014-11-29	1.0			
105	강릉	2014-11-30	4.5			
105	강릉	2014-12-15	0.4			
105	강릉	2015-01-15	3.0			
105	강릉	2015-01-22	13.5			
105	강릉	2015-01-25	0.1			
105	강릉	2015-01-26	0.3			
105	강릉	2015-01-27	2.5			
105	강릉	2015-01-28	1.0			
105	강릉	2015-02-04	0.1			
105	강릉	2015-02-05	2.5			
105	강릉	2015-02-16	4.5			
105	강릉	2015-02-17	0.5			
105	강릉	2015-02-18	1.5			
105	강릉	2015-02-19	2.0			
105	강릉	2015-02-21	2.0			
105	강릉	2015-03-13	0.1			
105	강릉	2015-03-18	19.0			
105	강릉	2015-03-31	3.0			
105	강릉	2015-04-01	14.0	2.5	01:56	
105	강릉	2015-04-02	3.0	3.0	22:57	
105	강릉	2015-04-03	13.5	7.5	00:05	
105	강릉	2015-04-04	0.5	0.4	18:26	
105	강릉	2015-04-05	0.1	0.1		
105	강릉	2015-04-07	8.5	2.5	00:17	
105	강릉	2015-04-08	0.2	0.1		
105	강릉	2015-04-13	4.0	1.5	10:42	
105	강릉	2015-04-14	11.0	4.5	11:00	
105	강릉	2015-04-16	0.5	0.3	21:20	
105	강릉	2015-04-19	5.5	2.0	19:50	
105	강릉	2015-04-20	16.0	2.5	08:37	
105	강릉	2015-05-03	1.0	1.0	12:00	
105	강릉	2015-05-11	0.1	0.1		
105	강릉	2015-05-12	1.5	1.0	19:33	
105	강릉	2015-05-16	0.1	0.1		
105	강릉	2015-05-19	0.2	0.2		
105	강릉	2015-05-30	0.2	0.2		
105	강릉	2015-06-05	3.5	1.5	12:36	
105	강릉	2015-06-11	0.5	0.5	21:05	
105	강릉	2015-06-13	4.5	3.0	15:49	
105	강릉	2015-06-18	4.0	4.0	11:43	
105	강릉	2015-06-19	0.5	0.5	00:20	
105	강릉	2015-06-25	2.5	2.0	22:46	
105	강릉	2015-06-26	155.5	12.0	15:29	
105	강릉	2015-06-27	3.0	1.5	00:01	
105	강릉	2015-06-30	1.0	0.5	16:19	
105	강릉	2015-07-01	3.0	2.5	02:48	
105	강릉	2015-07-03	6.5	6.5	14:00	
105	강릉	2015-07-04	0.2	0.1		
105	강릉	2015-07-07	0.2	0.1		
105	강릉	2015-07-08	22.0	3.5	04:21	
105	강릉	2015-07-09	6.0	1.5	02:27	
105	강릉	2015-07-12	4.0	1.5	18:46	
105	강릉	2015-07-16	0.3	0.3	08:04	
105	강릉	2015-07-17	0.5	0.5	11:29	
105	강릉	2015-07-19	0.5	0.4	08:28	
105	강릉	2015-07-20	0.3	0.2		
105	강릉	2015-07-21	0.1	0.1		
105	강릉	2015-07-22	1.0	0.5	00:14	
105	강릉	2015-07-23	4.0	2.5	20:33	
105	강릉	2015-07-24	13.0	6.0	11:14	
105	강릉	2015-07-25	0.3	0.2		
105	강릉	2015-07-29	1.0	1.0	10:36	
105	강릉	2015-08-01	0.5	0.4	21:16	
105	강릉	2015-08-02	1.0	0.5	08:01	
105	강릉	2015-08-08	11.5	11.0	17:20	
105	강릉	2015-08-13	19.0	19.0	19:38	
105	강릉	2015-08-14	5.1	3.5	05:24	
105	강릉	2015-08-16	21.0	17.5	19:36	
105	강릉	2015-08-18	0.5	0.4	05:56	
105	강릉	2015-08-21	0.5	0.3	06:16	
105	강릉	2015-08-24	62.5	34.0	15:10	
105	강릉	2015-08-25	89.0	11.0	16:45	
105	강릉	2015-08-26	12.5	4.5	01:03	
105	강릉	2015-08-28	0.1	0.1		
105	강릉	2015-08-30	1.5	1.0	19:19	
105	강릉	2015-08-31	0.1	0.1		
105	강릉	2015-09-01	1.5	1.0	06:05	
105	강릉	2015-09-02	3.5	3.5	17:09	
105	강릉	2015-09-05	32.0	16.5	15:30	
105	강릉	2015-09-06	9.0	4.0	01:16	
105	강릉	2015-09-07	2.0	1.5	04:02	
105	강릉	2015-09-11	2.5	2.0	22:58	
105	강릉	2015-09-12	19.5	5.5	02:28	
105	강릉	2015-10-01	8.0	4.0	12:49	
105	강릉	2015-10-18	0.5	0.5	22:59	
105	강릉	2015-10-19	1.0	0.5	00:01	
105	강릉	2015-10-21	4.5	3.0	22:45	
105	강릉	2015-10-22	7.0	2.5	02:01	
105	강릉	2015-11-06	2.5			
105	강릉	2015-11-07	66.0			
105	강릉	2015-11-08	62.5			
105	강릉	2015-11-09	16.5			
105	강릉	2015-11-10	0.5			
105	강릉	2015-11-11	11.5			
105	강릉	2015-11-12	3.5			
105	강릉	2015-11-13	30.5			
105	강릉	2015-11-14	28.0			
105	강릉	2015-11-16	3.5			
105	강릉	2015-11-17	0.5			
105	강릉	2015-11-18	18.0			
105	강릉	2015-11-19	0.3			
105	강릉	2015-11-20	0.5			
105	강릉	2015-11-22	43.5			
105	강릉	2015-11-23	24.0			
105	강릉	2015-11-24	22.0			
105	강릉	2015-11-25	15.0			
105	강릉	2015-11-30	0.1			
105	강릉	2015-12-03	0.1			
105	강릉	2015-12-11	8.5			
105	강릉	2015-12-14	0.1			
105	강릉	2015-12-15	0.1			
105	강릉	2015-12-23	0.5			
105	강릉	2016-01-17	0.4			
105	강릉	2016-01-29	16.5			
105	강릉	2016-01-30	10.5			
105	강릉	2016-02-06	12.0			
105	강릉	2016-02-12	2.0			
105	강릉	2016-02-13	11.0			
105	강릉	2016-02-14	3.5			
105	강릉	2016-02-23	2.0			
105	강릉	2016-02-24	3.5			
105	강릉	2016-02-28	14.5			
105	강릉	2016-03-05	6.5			
105	강릉	2016-03-09	9.5			
105	강릉	2016-03-10	0.8			
105	강릉	2016-03-14	2.0			
